ID,formula,gen_formula,space_group,segments,flat_segments,flatness_score,discovery,binary_flatness,horz_flat_seg,exfoliation_eg,decomp_eng,band_gap,point_group,crystal,A,B,C,D,E,F,radio,f_orb,sg_sto_group,percentage_flat,relative_id,crystal_system,0,1,2,3,fx,fy
2dm-4219,Hg3SO6,AB3C6,1,4,3,0.75222,top-down,0,0,0.17659,0.055458,0.9359,1,triclinic,Hg,O,S,,,,non-radioactive,no-f-in-valence,,,mp-30890,triclinic,-0.12111393362283707,0.06867381185293198,0.027210960164666176,0.0740870013833046,-49.356934,-41.535175
2dm-4221,KRe2O4F7,AB2C4D7,3,4,4,0.99196,top-down,1,3,0.038237,0.0,3.1559,2,monoclinic,F,K,O,Re,,,non-radioactive,no-f-in-valence,531.0,100.0,mp-555490,monoclinic,-0.12044873088598251,0.06772100925445557,0.02745698019862175,0.07472609728574753,-114.074844,1.8804924
2dm-4222,TmFeGe2,ABC2,129,3,1,0.54827,top-down,0,0,0.34133,0.38401,0.0,4/mmm,tetragonal,Fe,Ge,Tm,,,,non-radioactive,f-in-valence,,,mp-971806,tetragonal,-0.1212923601269722,0.06809014081954956,0.028319399803876877,0.07512914389371872,-10.968892,33.11869
2dm-4223,Eu(ReO4)2,AB2C8,147,3,3,0.99735,top-down,1,3,0.068989,0.0,0.3146,-3,trigonal,Eu,O,Re,,,,non-radioactive,f-in-valence,599.0,100.0,mp-754760,trigonal,-0.12113022804260254,0.06766945868730545,0.028468569740653038,0.07587367296218872,-1.021231,69.19924
2dm-4224,VSe,AB,129,3,2,0.62275,top-down,0,0,0.088825,0.13305,0.0,4/mmm,tetragonal,Se,V,,,,,non-radioactive,no-f-in-valence,,,mp-604914,tetragonal,-0.12257279455661774,0.06860573589801788,0.02902134507894516,0.07549803704023361,56.066223,10.866095
2dm-4225,CuSe2Cl,ABC2,17,4,2,0.5878,top-down,0,0,0.10216,0.0,0.7783,222,orthorhombic,Cl,Cu,Se,,,,non-radioactive,no-f-in-valence,,,mp-31038,orthorhombic,-0.12109468877315521,0.06822678446769714,0.027494316920638084,0.07477574050426483,-51.573624,-10.108411
2dm-4226,Tl2GeS3,AB2C3,2,4,4,0.97051,top-down,1,3,0.12226,0.021448,2.2527,-1,triclinic,Ge,S,Tl,,,,non-radioactive,no-f-in-valence,457.0,100.0,mp-7277,triclinic,-0.1210922822356224,0.06816339492797852,0.027398832142353058,0.07501012831926346,-51.72505,11.638311
2dm-4227,Li2Fe(PO4)2,AB2C2D8,147,4,4,0.9742,top-down,1,3,0.48773,0.51033,0.0,-3,trigonal,Fe,Li,O,P,,,non-radioactive,no-f-in-valence,455.0,100.0,mp-762553,trigonal,-0.12147675454616547,0.06806774437427521,0.028017528355121613,0.07522924244403839,-25.764055,29.507538
2dm-4230,InH5(NF)2,AB2C2D5,14,4,4,0.89139,top-down,1,3,,0.0,3.8654,2/m,monoclinic,F,H,In,N,,,non-radioactive,no-f-in-valence,436.0,100.0,mp-733932,monoclinic,-0.12052775174379349,0.06776931136846542,0.027689972892403603,0.07465071231126785,-108.33955,3.4615784
2dm-4231,CdSb2Se3Br2,AB2C2D3,11,4,3,0.62277,top-down,0,0,0.12902,0.024882,1.1887,2/m,monoclinic,Br,Cd,Sb,Se,,,non-radioactive,no-f-in-valence,,,mp-567556,monoclinic,-0.1205281987786293,0.06774693727493286,0.02760058268904686,0.07463286072015762,-108.9776,2.0234764
2dm-4232,Mg(SbO2)4,AB4C8,1,4,2,0.55552,top-down,0,0,0.067995,0.21433,1.9337,1,triclinic,Mg,O,Sb,,,,non-radioactive,no-f-in-valence,,,mvc-10706,triclinic,-0.12093591690063477,0.0684603899717331,0.027075480669736862,0.07442217320203781,-47.31647,-36.215576
2dm-4233,Fe3OF7,AB3C7,156,3,3,0.90597,top-down,1,3,0.050245,0.11313,2.7605,3m,trigonal,F,Fe,O,,,,non-radioactive,no-f-in-valence,691.0,100.0,mp-774191,trigonal,-0.12068232148885727,0.06806392967700958,0.0274356622248888,0.0743141695857048,-92.64292,-22.994383
2dm-4234,Ta2MoO8,AB2C8,13,4,4,0.92007,top-down,1,4,0.029478,0.26933,0.9039,2/m,monoclinic,Mo,O,Ta,,,,non-radioactive,no-f-in-valence,595.0,100.0,mvc-2968,monoclinic,-0.12099286913871765,0.06791137903928757,0.02782832831144333,0.07513276487588882,-43.493412,34.42311
2dm-4235,LiVF6,ABC6,4,4,4,0.99093,top-down,1,3,-0.004156,0.038923,3.1865,2,monoclinic,F,Li,V,,,,non-radioactive,no-f-in-valence,1047.0,100.0,mp-777453,monoclinic,-0.12054711580276489,0.0674491599202156,0.027855459600687027,0.07503064721822739,-102.1562,55.92507
2dm-4236,MnPS3,ABC3,162,3,3,0.86702,top-down,1,3,0.066049,0.0082392,0.6554,-3m,trigonal,Mn,P,S,,,,non-radioactive,no-f-in-valence,967.0,68.2,mp-8613,trigonal,-0.12112738937139511,0.06876625120639801,0.027293935418128967,0.07431219518184662,-41.96534,-31.670647
2dm-4237,V2ZnS5,AB2C5,59,4,4,0.94687,top-down,1,3,0.23456,0.3991,0.0,mmm,orthorhombic,S,V,Zn,,,,non-radioactive,no-f-in-valence,548.0,80.0,mvc-14775,orthorhombic,-0.12139367312192917,0.06737909466028214,0.028732674196362495,0.07590235769748688,8.160017,73.60175
2dm-4239,K5NO4,AB4C5,1,4,4,0.99605,top-down,1,4,0.0037842,0.20185,0.0,1,triclinic,K,N,O,,,,non-radioactive,no-f-in-valence,741.0,100.0,mp-703272,triclinic,-0.12225066870450974,0.06873442977666855,0.028494849801063538,0.07524750381708145,29.715633,8.335276
2dm-4241,Pr(ReO4)2,AB2C8,147,3,3,0.9522,top-down,1,2,0.09246,0.0093352,0.0,-3,trigonal,O,Pr,Re,,,,non-radioactive,f-in-valence,599.0,100.0,mp-754632,trigonal,-0.12257958948612213,0.06749559193849564,0.029641350731253624,0.07711859792470932,78.54832,45.86072
2dm-4242,Ta2O5,A2B5,6,4,1,0.3499,top-down,0,0,0.30209,0.31328,3.1272,m,monoclinic,O,Ta,,,,,non-radioactive,no-f-in-valence,,,mp-676422,monoclinic,-0.12206751853227615,0.06956230103969574,0.02712157741189003,0.07446563243865967,-3.7425144,-47.408955
2dm-4243,FeI2,AB2,164,3,2,0.61508,top-down,0,0,0.081685,0.0,0.0,-3m,trigonal,Fe,I,,,,,non-radioactive,no-f-in-valence,,,mp-571122,trigonal,-0.12189281731843948,0.07029185444116592,0.02672422118484974,0.07357033342123032,-4.013352,-68.72345
2dm-4244,ScBrO,ABC,129,3,1,0.31542,top-down,0,0,0.042309,0.069486,3.4976,4/mmm,tetragonal,Br,O,Sc,,,,non-radioactive,no-f-in-valence,,,mp-989190,tetragonal,-0.12202532589435577,0.06969544291496277,0.02717464044690132,0.07477080076932907,-3.7007651,-45.37285
2dm-4246,TiS3,AB3,59,4,1,0.22112,top-down,0,0,0.054193,0.0,0.2755,mmm,orthorhombic,S,Ti,,,,,non-radioactive,no-f-in-valence,,,mp-9920,orthorhombic,-0.12196211516857147,0.06866280734539032,0.0292169488966465,0.07536669075489044,32.279846,15.175827
2dm-4248,YCBr,ABC,12,5,0,0.02139,top-down,0,0,0.034946,0.0,0.0,2/m,monoclinic,Br,C,Y,,,,non-radioactive,no-f-in-valence,,,mp-643367,monoclinic,-0.12368309497833252,0.07002464681863785,0.029535431414842606,0.07490621507167816,74.25351,-35.110233
2dm-4249,BaP2(HO)4,AB2C4D4,125,4,4,0.99321,top-down,1,3,0.026927,0.0,5.243,4/mmm,tetragonal,Ba,H,O,P,,,non-radioactive,no-f-in-valence,529.0,100.0,mp-642646,tetragonal,-0.12063945829868317,0.06744371354579926,0.027972454205155373,0.07512019574642181,-88.85517,61.1441
2dm-4250,CuBrO2,ABC2,17,4,3,0.72662,top-down,0,0,0.056336,0.036672,0.4587,222,orthorhombic,Br,Cu,O,,,,non-radioactive,no-f-in-valence,,,mp-997011,orthorhombic,-0.12105294317007065,0.06824201345443726,0.027598192915320396,0.07460667192935944,-51.86207,-7.3549376
2dm-4251,SnGeS3,ABC3,14,4,4,0.91346,top-down,1,4,0.087598,0.00046323,1.9073,2/m,monoclinic,Ge,S,Sn,,,,non-radioactive,no-f-in-valence,944.0,85.7,mp-5045,monoclinic,-0.12051951885223389,0.06777647882699966,0.027523363009095192,0.07461252063512802,-109.01744,-1.7313808
2dm-4252,GeClF,ABC,129,3,0,0.042596,top-down,0,0,0.058053,0.12698,2.8711,4/mmm,tetragonal,Cl,F,Ge,,,,non-radioactive,no-f-in-valence,,,mp-989197,tetragonal,-0.12221045792102814,0.06997351348400116,0.026980675756931305,0.07436962425708771,-0.23625912,-55.76285
2dm-4253,Te3As2,A2B3,11,4,2,0.67142,top-down,0,0,0.11492,0.0074664,0.5707,2/m,monoclinic,As,Te,,,,,non-radioactive,no-f-in-valence,,,mp-484,monoclinic,-0.12194143235683441,0.06844691187143326,0.02855156548321247,0.07549957185983658,23.670296,23.637487
2dm-4254,Tl(IO3)3,AB3C9,147,3,3,0.99865,top-down,1,3,0.13181,0.014016,2.5196,-3,trigonal,I,O,Tl,,,,non-radioactive,no-f-in-valence,702.0,100.0,mp-972032,trigonal,-0.12058448791503906,0.06731443852186203,0.028018563985824585,0.07534921914339066,-88.07939,82.44022
2dm-4255,Te2Pt,AB2,164,3,0,0.055661,top-down,0,0,0.14567,0.0,0.6532,-3m,trigonal,Pt,Te,,,,,non-radioactive,no-f-in-valence,,,mp-399,trigonal,-0.12294461578130722,0.0704345703125,0.028059175238013268,0.07382950186729431,29.099335,-55.80042
2dm-4256,MgSb2O5,AB2C5,38,5,0,0.092332,top-down,0,0,0.088051,0.38492,0.0,mm2,orthorhombic,Mg,O,Sb,,,,non-radioactive,no-f-in-valence,,,mvc-8117,orthorhombic,-0.12169820070266724,0.06934751570224762,0.02686261385679245,0.0742546021938324,-19.674028,-53.906975
2dm-4257,YIO,ABC,129,3,1,0.2723,top-down,0,0,0.04751,0.0,3.5429,4/mmm,tetragonal,I,O,Y,,,,non-radioactive,no-f-in-valence,,,mp-753712,tetragonal,-0.12073421478271484,0.06850503385066986,0.02708546817302704,0.07299673557281494,-64.35401,-62.30988
2dm-4258,MnBiSe2I,ABCD2,10,4,4,0.91734,top-down,1,1,0.23463,0.1356,0.0017,2/m,monoclinic,Bi,I,Mn,Se,,,non-radioactive,no-f-in-valence,1079.0,16.7,mp-569109,monoclinic,-0.12187624722719193,0.06856740266084671,0.028331434354186058,0.07514181733131409,8.420011,6.3763623
2dm-4259,CoSb2Br2O3,AB2C2D3,2,4,4,0.9723,top-down,1,4,0.050922,0.0,2.3593,-1,triclinic,Br,Co,O,Sb,,,non-radioactive,no-f-in-valence,425.0,100.0,mp-561493,triclinic,-0.12041845917701721,0.06765209883451462,0.02749195694923401,0.07454569637775421,-112.544106,-0.6851791
2dm-4260,Li2Mn(PO4)2,AB2C2D8,2,4,4,0.95794,top-down,1,3,0.11667,0.13016,1.3615,-1,triclinic,Li,Mn,O,P,,,non-radioactive,no-f-in-valence,453.0,100.0,mp-765793,triclinic,-0.12152672559022903,0.06826606392860413,0.027724256739020348,0.07500357180833817,-31.603683,2.898725
2dm-4261,Ba(BSe3)2,AB2C6,12,5,4,0.6264,top-down,0,0,0.12661,0.024427,2.1729,2/m,monoclinic,B,Ba,Se,,,,non-radioactive,no-f-in-valence,,,mp-570823,monoclinic,-0.12180780619382858,0.06901846826076508,0.027424348518252373,0.07468072324991226,-16.699394,-35.34544
2dm-4262,Ba2Tl2CuO6,AB2C2D6,123,3,2,0.64042,top-down,0,0,0.50894,0.44862,0.0,4/mmm,tetragonal,Ba,Cu,O,Tl,,,non-radioactive,no-f-in-valence,,,mp-550722,tetragonal,-0.12154949456453323,0.0681653842329979,0.027829771861433983,0.075263611972332,-24.029522,24.917051
2dm-4263,Ta2PdS6,AB2C6,12,5,0,0.12736,top-down,0,0,0.083359,0.0,0.1628,2/m,monoclinic,Pd,S,Ta,,,,non-radioactive,no-f-in-valence,,,mp-8435,monoclinic,-0.12151703238487244,0.06890477240085602,0.027747100219130516,0.0746651291847229,-23.520405,-18.48307
2dm-4264,AgGeO3,ABC3,26,4,1,0.32542,top-down,0,0,0.098255,0.10185,0.0,mm2,orthorhombic,Ag,Ge,O,,,,non-radioactive,no-f-in-valence,,,mp-779664,orthorhombic,-0.1207849532365799,0.06855953484773636,0.026793912053108215,0.0738031342625618,-68.14306,-58.644295
2dm-4265,Hf3(Al2C3)2,A3B4C6,164,3,0,0.12858,top-down,0,0,,0.1166,0.0,-3m,trigonal,Al,C,Hf,,,,non-radioactive,no-f-in-valence,,,mp-567970,trigonal,-0.12110862135887146,0.0688665509223938,0.027945352718234062,0.07493109256029129,-32.923,-9.173613
2dm-4267,AgCSN,ABCD,31,4,0,0.067034,top-down,0,0,0.14632,0.18606,2.7262,mm2,orthorhombic,Ag,C,N,S,,,non-radioactive,no-f-in-valence,,,mp-562550,orthorhombic,-0.12166067212820053,0.06966599822044373,0.026927975937724113,0.07432907819747925,-17.507992,-53.802387
2dm-4268,Ta2WO8,AB2C8,13,4,4,0.96312,top-down,1,4,0.032957,0.2848,1.5489,2/m,monoclinic,O,Ta,W,,,,non-radioactive,no-f-in-valence,595.0,100.0,mvc-2975,monoclinic,-0.12056311219930649,0.06764527410268784,0.027566008269786835,0.07474003732204437,-111.468895,11.195847
2dm-4269,PbWO4,ABC4,14,4,4,0.98121,top-down,1,3,,0.048688,3.4537,2/m,monoclinic,O,Pb,W,,,,non-radioactive,no-f-in-valence,994.0,90.0,mp-540719,monoclinic,-0.12050434201955795,0.06750563532114029,0.027788523584604263,0.07500898838043213,-105.43944,53.553093
2dm-4270,TaSe2,AB2,187,3,0,0.022832,top-down,0,0,0.069313,0.003788,0.0,-6m2,hexagonal,Se,Ta,,,,,non-radioactive,no-f-in-valence,,,mp-500,hexagonal,-0.12376171350479126,0.07047955691814423,0.02926042675971985,0.07497505098581314,72.900665,-42.64784
2dm-4271,Li4Ni(PO3)6,AB4C6D18,1,4,4,0.99976,top-down,1,3,0.099715,0.097162,3.0831,1,triclinic,Li,Ni,O,P,,,non-radioactive,no-f-in-valence,747.0,100.0,mp-861126,triclinic,-0.1205490380525589,0.06779233366250992,0.02749183401465416,0.07459165900945663,-108.61459,-2.8186145
2dm-4272,CoO2,AB2,164,3,2,0.53656,top-down,0,0,,0.3069,0.0,-3m,trigonal,Co,O,,,,,non-radioactive,no-f-in-valence,,,mvc-12841,trigonal,-0.12271473556756973,0.07178834080696106,0.0251063983887434,0.07234610617160797,-8.186644,-82.52208
2dm-4273,Cd(HO)2,AB2C2,164,3,1,0.27203,top-down,0,0,0.074849,0.034674,2.2721,-3m,trigonal,Cd,H,O,,,,non-radioactive,no-f-in-valence,,,mp-625548,trigonal,-0.12415236234664917,0.07171286642551422,0.02783364988863468,0.07366854697465897,41.448917,-70.50496
2dm-4274,MnO2,AB2,59,4,2,0.37045,top-down,0,0,0.053209,0.167,0.0,mmm,orthorhombic,Mn,O,,,,,non-radioactive,no-f-in-valence,,,mp-543057,orthorhombic,-0.12189572304487228,0.0690569281578064,0.028518011793494225,0.07451442629098892,23.47913,-19.805855
2dm-4275,Sb,A,11,4,0,0.097857,top-down,0,0,0.14928,0.15665,0.0,2/m,monoclinic,Sb,,,,,,non-radioactive,no-f-in-valence,,,mp-567409,monoclinic,-0.12315762788057327,0.06910497695207596,0.029114892706274986,0.07489816099405289,63.2311,-16.76575
2dm-4276,FeOF,ABC,47,4,2,0.47049,top-down,0,0,0.23463,0.22808,0.8142,mmm,orthorhombic,F,Fe,O,,,,non-radioactive,no-f-in-valence,,,mp-763056,orthorhombic,-0.12103237211704254,0.0699988380074501,0.02613195963203907,0.07311427593231201,-18.192276,-74.055626
2dm-4277,Zr2Al4C5,A2B4C5,164,3,1,0.29129,top-down,0,0,,0.14675,0.0,-3m,trigonal,Al,C,Zr,,,,non-radioactive,no-f-in-valence,,,mp-571419,trigonal,-0.12136533111333847,0.06905344128608704,0.027704983949661255,0.07490961998701096,-23.387434,-23.77298
2dm-4278,Bi2Te5Pb2,A2B2C5,164,3,1,0.2104,top-down,0,0,,0.064956,0.0,-3m,trigonal,Bi,Pb,Te,,,,non-radioactive,no-f-in-valence,,,mp-569044,trigonal,-0.12129443883895874,0.06871413439512253,0.028348444029688835,0.07499606162309647,-4.4593673,22.677423
2dm-4279,Zn(SnN)2,AB2C2,115,4,0,0.18312,top-down,0,0,,0.26535,0.0,-42m,tetragonal,N,Sn,Zn,,,,non-radioactive,no-f-in-valence,,,mvc-15702,tetragonal,-0.12383145093917847,0.07005825638771057,0.0279062632471323,0.07398228347301483,31.537863,-57.609325
2dm-4280,CuBrO2,ABC2,10,4,0,0.13687,top-down,0,0,0.14358,0.027013,0.0,2/m,monoclinic,Br,Cu,O,,,,non-radioactive,no-f-in-valence,,,mp-996993,monoclinic,-0.12228097021579742,0.07006729394197464,0.0275539830327034,0.0734141543507576,-4.422085,-62.689713
2dm-4281,NbI2O,ABC2,25,4,4,0.66409,top-down,1,3,0.067567,0.0,0.7807,mm2,orthorhombic,I,Nb,O,,,,non-radioactive,no-f-in-valence,847.0,60.0,mp-549720,orthorhombic,-0.12182986736297607,0.0692339688539505,0.028797093778848648,0.0750417411327362,32.73994,-5.3365364
2dm-4283,K2Ca(NO2)4,AB2C4D8,12,5,5,0.981,top-down,1,3,0.040917,0.23243,2.4073,2/m,monoclinic,Ca,K,N,O,,,non-radioactive,no-f-in-valence,533.0,100.0,mp-557597,monoclinic,-0.12225915491580963,0.06922809034585953,0.028260627761483192,0.07493741065263748,32.684418,-13.89904
2dm-4284,ZrAl5Ni2,AB2C5,123,3,0,0.2024,top-down,0,0,0.63368,0.6189,0.0,4/mmm,tetragonal,Al,Ni,Zr,,,,non-radioactive,no-f-in-valence,,,mp-30183,tetragonal,-0.12133292108774185,0.0683397427201271,0.028249958530068398,0.07478152960538864,-24.964787,13.170635
2dm-4285,AlNiF5,ABC5,47,4,4,0.99577,top-down,1,2,0.68846,0.63533,0.1657,mmm,orthorhombic,Al,F,Ni,,,,non-radioactive,no-f-in-valence,1035.0,100.0,mvc-14726,orthorhombic,-0.12168585509061813,0.06890273094177246,0.027150509878993034,0.07443903386592865,-31.624285,-32.31764
2dm-4286,HfBrN,ABC,164,3,0,0.27432,top-down,0,0,0.036131,0.012342,3.135,-3m,trigonal,Br,Hf,N,,,,non-radioactive,no-f-in-valence,,,mp-30302,trigonal,-0.12205864489078522,0.06985592842102051,0.027065765112638474,0.07414024323225021,-2.8615649,-56.400375
2dm-4287,HgC2(SN)2,AB2C2D2,12,4,1,0.17245,top-down,0,0,,0.23212,2.5044,2/m,monoclinic,C,Hg,N,S,,,non-radioactive,no-f-in-valence,,,mp-655275,monoclinic,-0.12211710959672928,0.07020307332277298,0.02693973109126091,0.07335980236530304,-3.1801393,-67.73038
2dm-4288,Ca(ClO2)2,AB2C4,125,3,3,0.9882,top-down,1,3,0.05653,0.13918,2.9306,4/mmm,tetragonal,Ca,Cl,O,,,,non-radioactive,no-f-in-valence,515.0,100.0,mp-561366,tetragonal,-0.12068235129117966,0.06854794174432755,0.027454795315861702,0.07388011366128922,-76.17867,-48.33702
2dm-4289,CrPS4,ABC4,12,5,5,0.87862,top-down,1,3,0.071556,0.0,0.7349,2/m,monoclinic,Cr,P,S,,,,non-radioactive,no-f-in-valence,990.0,66.7,mp-542096,monoclinic,-0.12159492820501328,0.06822488456964493,0.02856537140905857,0.07532259821891785,10.685051,33.173485
2dm-4290,AgCNO,ABCD,11,4,2,0.47504,top-down,0,0,0.11177,0.18102,3.2024,2/m,monoclinic,Ag,C,N,O,,,non-radioactive,no-f-in-valence,,,mp-6781,monoclinic,-0.12050836533308029,0.06847803294658661,0.02690146677196026,0.07350626587867737,-71.53916,-61.28052
2dm-4291,Ni(ClO4)2,AB2C8,147,3,3,0.98793,top-down,1,3,0.022135,0.0,4.0315,-3,trigonal,Cl,Ni,O,,,,non-radioactive,no-f-in-valence,599.0,100.0,mp-540966,trigonal,-0.12098082900047302,0.06829385459423065,0.027527501806616783,0.07397199422121048,-74.05177,-39.392017
2dm-4293,Sm2(PPt2)3,A2B3C6,115,3,0,0.22793,top-down,0,0,,0.11941,0.0,-42m,tetragonal,P,Pt,Sm,,,,non-radioactive,f-in-valence,,,mp-570141,tetragonal,-0.12160483747720718,0.06852816790342331,0.028465695679187775,0.07537964731454849,14.272309,28.130888
2dm-4295,Tl2Pt(CN)4,AB2C4D4,14,4,4,0.92384,top-down,1,3,0.094527,0.098718,2.9434,2/m,monoclinic,C,N,Pt,Tl,,,non-radioactive,no-f-in-valence,527.0,100.0,mp-621092,monoclinic,-0.12058921158313751,0.06774909794330597,0.027497410774230957,0.07463765889406204,-107.77609,-2.0498354
2dm-4296,Nb3IrSe8,AB3C8,5,4,2,0.49447,top-down,0,0,0.088957,0.011689,0.0,2,monoclinic,Ir,Nb,Se,,,,non-radioactive,no-f-in-valence,,,mp-675066,monoclinic,-0.12190613150596619,0.06792378425598145,0.028647851198911667,0.0755128487944603,26.26685,48.220566
2dm-4297,CaBi2O5,AB2C5,25,4,2,0.36716,top-down,0,0,0.11564,0.25255,0.0,mm2,orthorhombic,Bi,Ca,O,,,,non-radioactive,no-f-in-valence,,,mvc-4429,orthorhombic,-0.12085702270269394,0.06847311556339264,0.02680894359946251,0.07403680682182312,-64.281906,-48.613285
2dm-4299,Sn(WO4)2,AB2C8,2,4,4,0.94661,top-down,1,3,0.059056,0.15771,3.4085,-1,triclinic,O,Sn,W,,,,non-radioactive,no-f-in-valence,593.0,87.5,mvc-668,triclinic,-0.12075170874595642,0.0678592324256897,0.02753160148859024,0.07444258779287338,-95.84102,-13.900341
2dm-4301,NbS3,AB3,11,4,3,0.66734,top-down,0,0,0.046963,0.0,0.4068,2/m,monoclinic,Nb,S,,,,,non-radioactive,no-f-in-valence,,,mp-562100,monoclinic,-0.12193086743354797,0.06808184087276459,0.028907613828778267,0.0752740129828453,26.328783,31.44167
2dm-4302,SrH9ClO5,ABC5D9,2,4,4,0.99864,top-down,1,3,0.05117,0.044125,4.7732,-1,triclinic,Cl,H,O,Sr,,,non-radioactive,no-f-in-valence,1044.0,100.0,mp-541339,triclinic,-0.12077593058347702,0.06752246618270874,0.027920396998524666,0.07500270009040833,-88.83746,48.28959
2dm-4303,Ge3(BiTe3)2,A2B3C6,156,3,2,0.47103,top-down,0,0,,0.038021,0.0,3m,trigonal,Bi,Ge,Te,,,,non-radioactive,no-f-in-valence,,,mp-540687,trigonal,-0.12175671756267548,0.06823762506246567,0.0285717211663723,0.07535925507545471,14.4880905,33.826015
2dm-4305,Ag2S,AB2,4,4,0,0.03429,top-down,0,0,0.15053,0.021085,1.687,2,monoclinic,Ag,S,,,,,non-radioactive,no-f-in-valence,,,mp-31053,monoclinic,-0.12167106568813324,0.06947483867406845,0.02710205689072609,0.0745319053530693,-19.552713,-44.79853
2dm-4306,In2Te5,A2B5,5,4,2,0.53863,top-down,0,0,0.10918,0.0053713,1.1032,2,monoclinic,In,Te,,,,,non-radioactive,no-f-in-valence,,,mp-582549,monoclinic,-0.1217900812625885,0.06884082406759262,0.02872469462454319,0.07494869083166122,21.377937,-2.5164886
2dm-4308,Sb(WO4)2,AB2C8,2,4,0,0.027644,top-down,0,0,0.06446,0.2127,0.0,-1,triclinic,O,Sb,W,,,,non-radioactive,no-f-in-valence,,,mvc-636,triclinic,-0.12281306087970734,0.06980612128973007,0.029307520017027855,0.07469867914915085,59.339718,-33.569225
2dm-4309,Ba4As2O,AB2C4,123,3,2,0.54146,top-down,0,0,,1.6199,0.0,4/mmm,tetragonal,As,Ba,O,,,,non-radioactive,no-f-in-valence,,,mp-8300,tetragonal,-0.12138468772172928,0.06808333098888397,0.028354404494166374,0.075372613966465,-10.359684,40.943684
2dm-4310,MoPO5,ABC5,85,3,2,0.68499,top-down,0,0,0.10781,0.014581,3.1591,4/m,tetragonal,Mo,O,P,,,,non-radioactive,no-f-in-valence,,,mp-504818,tetragonal,-0.12065890431404114,0.06822413206100464,0.02714751660823822,0.07394707202911377,-83.14545,-51.009083
2dm-4311,KAsO2,ABC2,57,4,4,0.95384,top-down,1,3,0.057891,0.0,4.1418,mmm,orthorhombic,As,K,O,,,,non-radioactive,no-f-in-valence,858.0,100.0,mp-30298,orthorhombic,-0.12073634564876556,0.06773591786623001,0.027857616543769836,0.07472630590200424,-92.64449,15.461576
2dm-4312,CaGe2WO6,ABC2D6,13,4,4,0.98633,top-down,1,3,0.03895,0.098881,2.2923,2/m,monoclinic,Ca,Ge,O,W,,,non-radioactive,no-f-in-valence,912.0,85.7,mvc-8404,monoclinic,-0.12065328657627106,0.06818526983261108,0.02759379893541336,0.07417595386505127,-85.20612,-33.887093
2dm-4313,SmIO,ABC,164,3,0,0.14178,top-down,0,0,0.041375,0.074908,2.7143,-3m,trigonal,I,O,Sm,,,,non-radioactive,f-in-valence,,,mp-754960,trigonal,-0.12190258502960205,0.0696040615439415,0.027201464399695396,0.07413718849420547,-10.69333,-55.375217
2dm-4314,Cu3Te2(BrO3)2,A2B2C3D6,12,5,5,0.99729,top-down,1,3,0.041986,0.017803,0.0,2/m,monoclinic,Br,Cu,O,Te,,,non-radioactive,no-f-in-valence,40.0,100.0,mp-572313,monoclinic,-0.12061599642038345,0.06781517714262009,0.027572019025683403,0.07460162788629532,-104.419464,-3.1321454
2dm-4316,AlF3,AB3,51,4,4,0.90418,top-down,1,4,0.058396,0.09125,7.7803,mmm,orthorhombic,Al,F,,,,,non-radioactive,no-f-in-valence,633.0,16.7,mp-635425,orthorhombic,-0.12080921232700348,0.06790783256292343,0.027285108342766762,0.07425584644079208,-84.951065,-27.281279
2dm-4317,Ca3SiBr2,AB2C3,8,5,2,0.47677,top-down,0,0,,0.18398,0.0,m,monoclinic,Br,Ca,Si,,,,non-radioactive,no-f-in-valence,,,mp-568791,monoclinic,-0.12210694700479507,0.06771649420261383,0.028961675241589546,0.07640886306762695,69.461655,47.771217
2dm-4319,LiTeHO4,ABCD4,6,4,4,0.91987,top-down,1,3,,0.13392,2.0183,m,monoclinic,H,Li,O,Te,,,non-radioactive,no-f-in-valence,1104.0,100.0,mp-756477,monoclinic,-0.1207858994603157,0.0679825022816658,0.02761223167181015,0.07452747970819473,-86.64306,-9.033827
2dm-4320,Tb5Br8,A5B8,10,4,4,0.80918,top-down,1,2,0.10395,0.033692,0.0,2/m,monoclinic,Br,Tb,,,,,non-radioactive,f-in-valence,266.0,69.2,mp-31007,monoclinic,-0.12188084423542023,0.06765006482601166,0.02904376946389675,0.0758872926235199,34.217236,56.027565
2dm-4321,HAuO2,ABC2,10,4,0,0.037666,top-down,0,0,0.086092,0.040101,1.3863,2/m,monoclinic,Au,H,O,,,,non-radioactive,no-f-in-valence,,,mp-996955,monoclinic,-0.12375173717737198,0.07160142064094543,0.026553811505436897,0.07416675239801407,34.750725,-69.863655
2dm-4322,Mg(BiO2)2,AB2C4,11,4,4,0.77689,top-down,1,4,,0.10595,2.665,2/m,monoclinic,Bi,Mg,O,,,,non-radioactive,no-f-in-valence,491.0,50.0,mvc-7302,monoclinic,-0.12061092257499695,0.06782882660627365,0.027538077905774117,0.07459072768688202,-105.00665,-4.01891
2dm-4323,LiCuO2,ABC2,8,5,1,0.32849,top-down,0,0,0.10067,0.07148,0.5036,m,monoclinic,Cu,Li,O,,,,non-radioactive,no-f-in-valence,,,mp-773044,monoclinic,-0.12120437622070312,0.0685751885175705,0.027261750772595406,0.07424001395702362,-43.529385,-32.85946
